Row Type,Action,Campaign status,Campaign,Campaign type,Networks,Budget,Budget type,Bid strategy type,Maximum CPC bid limit,Language,Location,EU political ads,Ad group,Status,Keyword status,Keyword,Match Type,Max CPC,Ad status,Ad type,Headline 1,Headline 2,Headline 3,Headline 4,Headline 5,Headline 6,Headline 7,Headline 8,Headline 9,Headline 10,Headline 11,Headline 12,Headline 13,Headline 14,Headline 15,Description,Description 2,Description 3,Description 4,Final URL,Asset action,Level,Sitelink text,Callout text
Campaign,Add,Enabled,Beauty Affairs,Search,Google search,130000,Daily,Manual CPC,,en,2036;2840;2276;2528,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ad group,Add,,Beauty Affairs,,,,,,,,,,AG-1,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Beauty Affairs,,,,,,,,,,AG-1,,Enabled,beautyaffairs,Exact match,1352,,,,,,,,,,,,,,,,,,,,,,,,,,
Ad,Add,,Beauty Affairs,,,,,,,,,,AG-1,,,,,,Enabled,Responsive search ad,Beauty Affairs Australia,Shop Beauty Affairs Online,Top Beauty Brands AU,Beauty Affairs Sale Now,Free Shipping Over 50,Luxury Skincare Picks,Makeup & Fragrance Deals,Beauty Affairs Official,Up To 40 Off Beauty,New Beauty Arrivals,Trusted Aussie Beauty Shop,Shop Skincare Favourites,Save On Top Beauty Brands,Beauty Affairs Best Sellers,,"Shop Beauty Affairs for top skincare, makeup and fragrance brands across Australia.",Discover luxury beauty essentials with fast shipping at Beauty Affairs Official Store.,Save on premium beauty and skincare from your favourite brands at Beauty Affairs today.,Beauty Affairs delivers trusted Aussie beauty picks and exclusive offers every week.,https://www.beautyaffairs.com.au/NYMBUSCOMMERCE,,,,
Sitelink,Add,,Beauty Affairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Provide the best coupons,Rated by the user,,,https://www.beautyaffairs.com.au/NYMBUSCOMMERCE&1,Create new,Campaign,Today's Top Coupon,
Sitelink,Add,,Beauty Affairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sale Up To 60%,To save your money,,,https://www.beautyaffairs.com.au/NYMBUSCOMMERCE,Create new,Campaign,Best Deals Of The Days,
Sitelink,Add,,Beauty Affairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Save with All Blog coupons,Discounts and promo codes for,,,https://www.beautyaffairs.com.au/NYMBUSCOMMERCE&2,Create new,Campaign,All Blog,
Callout,Add,,Beauty Affairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Create new,Campaign,,Rate: 4.93 / 5.0
Callout,Add,,Beauty Affairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Create new,Campaign,,100% Working Code
Callout,Add,,Beauty Affairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Create new,Campaign,,All Code Verified
Callout,Add,,Beauty Affairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Create new,Campaign,,Free Code
