Row Type,Action,Campaign status,Campaign,Campaign type,Networks,Budget,Budget type,Bid strategy type,Maximum CPC bid limit,Language,Location,EU political ads,Ad group,Status,Keyword status,Keyword,Match Type,Max CPC,Ad status,Ad type,Headline 1,Headline 2,Headline 3,Headline 4,Headline 5,Headline 6,Headline 7,Headline 8,Headline 9,Headline 10,Headline 11,Headline 12,Headline 13,Headline 14,Headline 15,Description,Description 2,Description 3,Description 4,Final URL,Asset action,Level,Sitelink text,Callout text
Campaign,Add,Enabled,AmazingCosmetics,Search,Google search,130000,Daily,Manual CPC,,en,2840;2124;2826,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ad group,Add,,AmazingCosmetics,,,,,,,,,,AG-1,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,AmazingCosmetics,,,,,,,,,,AG-1,,Enabled,amazingcosmetics,Exact match,325,,,,,,,,,,,,,,,,,,,,,,,,,,
Ad,Add,,AmazingCosmetics,,,,,,,,,,AG-1,,,,,,Enabled,Responsive search ad,AmazingCosmetics Official,Shop AmazingCosmetics,Top Rated Concealer,Full Coverage Concealer,AmazingCosmetics Sale,Flawless Skin Made Easy,Pro Makeup Essentials,Long Lasting Coverage,Concealer That Hides All,AmazingCosmetics Deals,Free US Shipping Available,Shop New Makeup Drops,Trusted By Pro Artists,Save On Beauty Today,,Shop AmazingCosmetics for full coverage concealer trusted by makeup pros everywhere.,"Discover flawless, long lasting makeup essentials at AmazingCosmetics Official Store.",Get pro quality concealer and beauty products with fast US shipping at AmazingCosmetics.,AmazingCosmetics delivers high performance makeup that hides imperfections flawlessly.,https://www.amazingcosmetics.com/NYMBUSCOMMERCE,,,,
Sitelink,Add,,AmazingCosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Provide the best coupons,Rated by the user,,,https://www.amazingcosmetics.com/NYMBUSCOMMERCE&1,Create new,Campaign,Today's Top Coupon,
Sitelink,Add,,AmazingCosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sale Up To 60%,To save your money,,,https://www.amazingcosmetics.com/NYMBUSCOMMERCE,Create new,Campaign,Best Deals Of The Days,
Sitelink,Add,,AmazingCosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Save with All Blog coupons,Discounts and promo codes for,,,https://www.amazingcosmetics.com/NYMBUSCOMMERCE&2,Create new,Campaign,All Blog,
Callout,Add,,AmazingCosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Create new,Campaign,,Rate: 4.93 / 5.0
Callout,Add,,AmazingCosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Create new,Campaign,,100% Working Code
Callout,Add,,AmazingCosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Create new,Campaign,,All Code Verified
Callout,Add,,AmazingCosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Create new,Campaign,,Free Code
