Row Type,Action,Campaign status,Campaign,Campaign type,Networks,Budget,Budget type,Bid strategy type,Maximum CPC bid limit,Language,Location,EU political ads,Ad group,Status,Keyword status,Keyword,Match Type,Max CPC,Ad status,Ad type,Headline 1,Headline 2,Headline 3,Headline 4,Headline 5,Headline 6,Headline 7,Headline 8,Headline 9,Headline 10,Headline 11,Headline 12,Headline 13,Headline 14,Headline 15,Description,Description 2,Description 3,Description 4,Final URL,Asset action,Level,Sitelink text,Callout text
Campaign,Add,Enabled,Custom Logo Creator,Search,Google search,150654,Daily,Manual CPC,,en,2840;2276;2250;2826;2724;2124;2036;2380;2528;2620,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ad group,Add,,Custom Logo Creator,,,,,,,,,,AG-1,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Custom Logo Creator,,,,,,,,,,AG-1,,Enabled,customlogo,Exact match,1500,,,,,,,,,,,,,,,,,,,,,,,,,,
Ad,Add,,Custom Logo Creator,,,,,,,,,,AG-1,,,,,,Enabled,Responsive search ad,Custom Official Store,Custom Big Sale Today,Up To 30% Off Today,Free Shipping Available,Shop Custom Best Sellers,Code NYMBUS Save More,New Arrivals Weekly,Premium Quality Build,Best Custom Deals 2026,Worldwide Fast Shipping,Trusted Online Store,Buy Custom Online Now,Member Reward Program,Easy Returns Available,Top Rated Brand,Premium picks at Custom. Save up to 30% with free shipping on selected items today.,"Trusted online store with Custom best sellers, new arrivals and exclusive promo codes.",Use code NYMBUS for an extra discount. Worldwide shipping with easy online returns.,Member reward program and top rated service. Discover Custom essentials made simple.,https://logo.yulias.studio/?ref=uiltexyt,,,,
Sitelink,Add,,Custom Logo Creator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Provide the best coupons,Rated by the user,,,https://logo.yulias.studio/?ref=uiltexyt&1,Create new,Campaign,Today's Top Coupon,
Sitelink,Add,,Custom Logo Creator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sale Up To 60%,To save your money,,,https://logo.yulias.studio/?ref=uiltexyt,Create new,Campaign,Best Deals Of The Days,
Sitelink,Add,,Custom Logo Creator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Save with All Blog coupons,Discounts and promo codes for,,,https://logo.yulias.studio/?ref=uiltexyt&2,Create new,Campaign,All Blog,
Callout,Add,,Custom Logo Creator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Create new,Campaign,,Rate: 4.93 / 5.0
Callout,Add,,Custom Logo Creator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Create new,Campaign,,100% Working Code
Callout,Add,,Custom Logo Creator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Create new,Campaign,,All Code Verified
Callout,Add,,Custom Logo Creator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Create new,Campaign,,Free Code
